tagihan_id;mahasiswa;tanggal_jatuh_tempo;is_terlambat;nominal_tagihan;nominal_harus_bayar;jenis_pembayaran;tahun_ajaran;semester_tagihan;jenis_semester;bulan_jatuh_tempo;angkatan;kode_prodi;nama_prodi;jalur_masuk;subjalur_masuk;jenis_kelamin;statusmhs_periode;is_statusmhs_periode_missing;kps_status;is_kps_status_missing;jumlah_saudara;is_jumlah_saudara_missing;penghasilan_ortu_label;is_penghasilan_ortu_missing;pendidikan_ayah_label;is_pendidikan_ayah_missing;pendidikan_ibu_label;is_pendidikan_ibu_missing;pekerjaan_ayah;is_pekerjaan_ayah_missing;pekerjaan_ibu;is_pekerjaan_ibu_missing;prev_tagihan_count;prev_late_count;prev_late_ratio;prev_cicilan_count;prev_cicilan_ratio
16200;Mahasiswa 1561;2017-05-09;0;4560000.00;4560000.00;SPT;2017/2018;5;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMK;L;Unknown;1;Unknown;0;4;0;5 Juta;0;S2;0;S2;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16201;Mahasiswa 1561;2017-05-09;0;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMK;L;Aktif;0;Unknown;0;4;0;5 Juta;0;S2;0;S2;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16228;Mahasiswa 1563;2017-05-09;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;21302;Teknik Mesin;PSUD;SMK;L;Aktif;0;Unknown;0;2;0;4 Juta;0;S1;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16229;Mahasiswa 1563;2017-05-09;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;21302;Teknik Mesin;PSUD;SMK;L;Aktif;0;Unknown;0;2;0;4 Juta;0;S1;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16230;Mahasiswa 1563;2017-05-09;0;2565000.00;2565000.00;SPT;2017/2018;3;Ganjil;5;2017;21302;Teknik Mesin;PSUD;SMK;L;Unknown;1;Unknown;0;2;0;4 Juta;0;S1;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16254;Mahasiswa 1567;2017-05-09;0;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;20402;Teknik Telekomunikasi;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16255;Mahasiswa 1567;2017-05-09;0;4560000.00;4560000.00;SPT;2017/2018;1;Ganjil;5;2017;20402;Teknik Telekomunikasi;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16256;Mahasiswa 1567;2017-05-09;1;912000.00;912000.00;SPT;2017/2018;3;Ganjil;5;2017;20402;Teknik Telekomunikasi;PSUD;SMK;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16162;Mahasiswa 1579;2017-05-09;0;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;20401;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;0;1;0;Diatas 5 Juta;0;S2;0;S1;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16181;Mahasiswa 1579;2017-05-09;0;4560000.00;4560000.00;SPT;2017/2018;1;Ganjil;5;2017;20401;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;0;1;0;Diatas 5 Juta;0;S2;0;S1;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16183;Mahasiswa 1579;2017-05-09;1;912000.00;912000.00;SPT;2017/2018;3;Ganjil;5;2017;20401;Teknik Elektronika;PSUD;SMU;L;Unknown;1;Unknown;0;1;0;Diatas 5 Juta;0;S2;0;S1;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16269;Mahasiswa 1587;2017-05-09;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;0;1;0;Diatas 5 Juta;0;SMA;0;S1;0;Buruh;0;-;0;0;0;0.0000;0;0.0000
16270;Mahasiswa 1587;2017-05-09;1;4275000.00;4275000.00;SPT;2017/2018;3;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;L;Unknown;1;Unknown;0;1;0;Diatas 5 Juta;0;SMA;0;S1;0;Buruh;0;-;0;0;0;0.0000;0;0.0000
16271;Mahasiswa 1587;2017-05-09;1;4275000.00;4275000.00;SPT;2017/2018;5;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;L;Unknown;1;Unknown;0;1;0;Diatas 5 Juta;0;SMA;0;S1;0;Buruh;0;-;0;0;0;0.0000;0;0.0000
16272;Mahasiswa 1587;2017-05-09;1;4275000.00;4275000.00;SPT;2017/2018;7;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;L;Unknown;1;Unknown;0;1;0;Diatas 5 Juta;0;SMA;0;S1;0;Buruh;0;-;0;0;0;0.0000;0;0.0000
16273;Mahasiswa 1587;2017-05-09;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;0;1;0;Diatas 5 Juta;0;SMA;0;S1;0;Buruh;0;-;0;0;0;0.0000;0;0.0000
16275;Mahasiswa 1649;2017-05-09;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16276;Mahasiswa 1649;2017-05-09;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16277;Mahasiswa 1649;2017-05-09;0;2565000.00;2565000.00;SPT;2017/2018;3;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16211;Mahasiswa 1674;2017-05-09;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16212;Mahasiswa 1674;2017-05-09;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16213;Mahasiswa 1674;2017-05-09;0;4275000.00;4275000.00;SPT;2017/2018;3;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16214;Mahasiswa 1674;2017-05-09;0;4275000.00;4275000.00;SPT;2017/2018;5;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16215;Mahasiswa 1674;2017-05-09;0;4275000.00;4275000.00;SPT;2017/2018;7;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16385;Mahasiswa 1564;2017-05-10;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16386;Mahasiswa 1564;2017-05-10;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16387;Mahasiswa 1564;2017-05-10;0;4275000.00;4275000.00;SPT;2017/2018;3;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16388;Mahasiswa 1564;2017-05-10;0;4275000.00;4275000.00;SPT;2017/2018;5;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16389;Mahasiswa 1564;2017-05-10;0;4275000.00;4275000.00;SPT;2017/2018;7;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16322;Mahasiswa 1624;2017-05-10;0;5700000.00;5700000.00;SPT;2017/2018;1;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;L;Aktif;0;Unknown;0;2;0;2 Juta;0;S1;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16323;Mahasiswa 1624;2017-05-10;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;L;Aktif;0;Unknown;0;2;0;2 Juta;0;S1;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16359;Mahasiswa 1630;2017-05-10;0;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMU;L;Aktif;0;Unknown;0;5;0;2 Juta;0;S1;0;SMA;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16360;Mahasiswa 1630;2017-05-10;0;4560000.00;4560000.00;SPT;2017/2018;1;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMU;L;Aktif;0;Unknown;0;5;0;2 Juta;0;S1;0;SMA;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16361;Mahasiswa 1630;2017-05-10;0;4560000.00;4560000.00;SPT;2017/2018;3;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMU;L;Unknown;1;Unknown;0;5;0;2 Juta;0;S1;0;SMA;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16362;Mahasiswa 1630;2017-05-10;0;4560000.00;4560000.00;SPT;2017/2018;5;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMU;L;Unknown;1;Unknown;0;5;0;2 Juta;0;S1;0;SMA;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16325;Mahasiswa 1711;2017-05-10;0;5700000.00;5700000.00;SPT;2017/2018;1;Ganjil;5;2017;56401;Teknik Komputer;PSUD;Beasiswa;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16347;Mahasiswa 1724;2017-05-10;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Ya;0;5;0;Diatas 5 Juta;0;S1;0;S1;0;Karyawan Swasta;0;-;0;0;0;0.0000;0;0.0000
16348;Mahasiswa 1724;2017-05-10;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Ya;0;5;0;Diatas 5 Juta;0;S1;0;S1;0;Karyawan Swasta;0;-;0;0;0;0.0000;0;0.0000
16349;Mahasiswa 1724;2017-05-10;0;4275000.00;4275000.00;SPT;2017/2018;3;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;SMU;L;Unknown;1;Ya;0;5;0;Diatas 5 Juta;0;S1;0;S1;0;Karyawan Swasta;0;-;0;0;0;0.0000;0;0.0000
16350;Mahasiswa 1724;2017-05-10;0;4275000.00;4275000.00;SPT;2017/2018;5;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;SMU;L;Unknown;1;Ya;0;5;0;Diatas 5 Juta;0;S1;0;S1;0;Karyawan Swasta;0;-;0;0;0;0.0000;0;0.0000
16351;Mahasiswa 1724;2017-05-10;0;4275000.00;4275000.00;SPT;2017/2018;7;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;SMU;L;Unknown;1;Ya;0;5;0;Diatas 5 Juta;0;S1;0;S1;0;Karyawan Swasta;0;-;0;0;0;0.0000;0;0.0000
16353;Mahasiswa 1725;2017-05-10;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;SMU;P;Aktif;0;Unknown;0;2;0;Diatas 5 Juta;0;S2;0;S1;0;Wiraswasta;0;-;0;0;0;0.0000;0;0.0000
16354;Mahasiswa 1725;2017-05-10;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;SMU;P;Aktif;0;Unknown;0;2;0;Diatas 5 Juta;0;S2;0;S1;0;Wiraswasta;0;-;0;0;0;0.0000;0;0.0000
16355;Mahasiswa 1725;2017-05-10;0;4275000.00;4275000.00;SPT;2017/2018;3;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;SMU;P;Unknown;1;Unknown;0;2;0;Diatas 5 Juta;0;S2;0;S1;0;Wiraswasta;0;-;0;0;0;0.0000;0;0.0000
16356;Mahasiswa 1725;2017-05-10;0;4275000.00;4275000.00;SPT;2017/2018;5;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;SMU;P;Unknown;1;Unknown;0;2;0;Diatas 5 Juta;0;S2;0;S1;0;Wiraswasta;0;-;0;0;0;0.0000;0;0.0000
16357;Mahasiswa 1725;2017-05-10;0;4275000.00;4275000.00;SPT;2017/2018;7;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;SMU;P;Unknown;1;Unknown;0;2;0;Diatas 5 Juta;0;S2;0;S1;0;Wiraswasta;0;-;0;0;0;0.0000;0;0.0000
16479;Mahasiswa 1614;2017-05-11;0;4560000.00;4560000.00;SPT;2017/2018;1;Ganjil;5;2017;20402;Teknik Telekomunikasi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16481;Mahasiswa 1614;2017-05-11;1;912000.00;912000.00;SPT;2018/2019;3;Ganjil;5;2017;20402;Teknik Telekomunikasi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16484;Mahasiswa 1614;2017-05-11;0;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;20402;Teknik Telekomunikasi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16450;Mahasiswa 1617;2017-05-11;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16451;Mahasiswa 1617;2017-05-11;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16452;Mahasiswa 1617;2017-05-11;1;2565000.00;2565000.00;SPT;2018/2019;3;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16328;Mahasiswa 1622;2017-05-11;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;20305;Teknik Listrik;PSUD;SMK;L;Aktif;0;Unknown;0;2;0;1 Juta;0;SMP;0;SMA;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16329;Mahasiswa 1622;2017-05-11;1;2565000.00;2565000.00;SPT;2017/2018;3;Ganjil;5;2017;20305;Teknik Listrik;PSUD;SMK;L;Unknown;1;Unknown;0;2;0;1 Juta;0;SMP;0;SMA;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16330;Mahasiswa 1622;2017-05-11;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;20305;Teknik Listrik;PSUD;SMK;L;Aktif;0;Unknown;0;2;0;1 Juta;0;SMP;0;SMA;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16337;Mahasiswa 1637;2017-05-11;0;4560000.00;4560000.00;SPT;2017/2018;1;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16338;Mahasiswa 1637;2017-05-11;1;912000.00;912000.00;SPT;2017/2018;3;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMK;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16339;Mahasiswa 1637;2017-05-11;0;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16298;Mahasiswa 1638;2017-05-11;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16299;Mahasiswa 1638;2017-05-11;1;2565000.00;2565000.00;SPT;2017/2018;3;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;P;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16300;Mahasiswa 1638;2017-05-11;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16307;Mahasiswa 1644;2017-05-11;0;4560000.00;4560000.00;SPT;2017/2018;1;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16310;Mahasiswa 1644;2017-05-11;0;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16364;Mahasiswa 1645;2017-05-11;0;4275000.00;5700000.00;SPT;2017/2018;1;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;0;4;0;3 Juta;0;S2;0;S2;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16366;Mahasiswa 1645;2017-05-11;0;4275000.00;4275000.00;SPT;2017/2018;3;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Unknown;1;Unknown;0;4;0;3 Juta;0;S2;0;S2;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16367;Mahasiswa 1645;2017-05-11;0;4275000.00;4275000.00;SPT;2017/2018;5;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Unknown;1;Unknown;0;4;0;3 Juta;0;S2;0;S2;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16368;Mahasiswa 1645;2017-05-11;0;4275000.00;4275000.00;SPT;2017/2018;7;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Unknown;1;Unknown;0;4;0;3 Juta;0;S2;0;S2;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16369;Mahasiswa 1645;2017-05-11;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;0;4;0;3 Juta;0;S2;0;S2;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16333;Mahasiswa 1677;2017-05-11;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;21302;Teknik Mesin;PSUD;SMU;L;Aktif;0;Ya;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16334;Mahasiswa 1677;2017-05-11;0;2565000.00;2565000.00;SPT;2017/2018;3;Ganjil;5;2017;21302;Teknik Mesin;PSUD;SMU;L;Unknown;1;Ya;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16335;Mahasiswa 1677;2017-05-11;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;21302;Teknik Mesin;PSUD;SMU;L;Aktif;0;Ya;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16341;Mahasiswa 1696;2017-05-11;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16342;Mahasiswa 1696;2017-05-11;1;4275000.00;4275000.00;SPT;2017/2018;3;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16343;Mahasiswa 1696;2017-05-11;1;4275000.00;4275000.00;SPT;2017/2018;5;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16344;Mahasiswa 1696;2017-05-11;1;4275000.00;4275000.00;SPT;2017/2018;7;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16345;Mahasiswa 1696;2017-05-11;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16492;Mahasiswa 1697;2017-05-11;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;20305;Teknik Listrik;PSUD;SMU;P;Aktif;0;Unknown;0;3;0;2 Juta;0;S1;0;S1;0;Buruh;0;IRT;0;0;0;0.0000;0;0.0000
16496;Mahasiswa 1697;2017-05-11;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;20305;Teknik Listrik;PSUD;SMU;P;Aktif;0;Unknown;0;3;0;2 Juta;0;S1;0;S1;0;Buruh;0;IRT;0;0;0;0.0000;0;0.0000
16498;Mahasiswa 1697;2017-05-11;0;4275000.00;4275000.00;SPT;2018/2019;3;Ganjil;5;2017;20305;Teknik Listrik;PSUD;SMU;P;Aktif;0;Unknown;0;3;0;2 Juta;0;S1;0;S1;0;Buruh;0;IRT;0;0;0;0.0000;0;0.0000
16500;Mahasiswa 1697;2017-05-11;0;4275000.00;4275000.00;SPT;2019/2020;5;Ganjil;5;2017;20305;Teknik Listrik;PSUD;SMU;P;Aktif;0;Unknown;0;3;0;2 Juta;0;S1;0;S1;0;Buruh;0;IRT;0;0;0;0.0000;0;0.0000
16502;Mahasiswa 1697;2017-05-11;0;4275000.00;4275000.00;SPT;2020/2021;7;Ganjil;5;2017;20305;Teknik Listrik;PSUD;SMU;P;Aktif;0;Unknown;0;3;0;2 Juta;0;S1;0;S1;0;Buruh;0;IRT;0;0;0;0.0000;0;0.0000
16458;Mahasiswa 1721;2017-05-11;0;4700000.00;4700000.00;SPT;2017/2018;1;Ganjil;5;2017;62401;Akuntansi;PSUD;Beasiswa;P;Aktif;0;Unknown;0;2;0;2 Juta;0;S1;0;S1;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16459;Mahasiswa 1721;2017-05-11;0;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;62401;Akuntansi;PSUD;Beasiswa;P;Aktif;0;Unknown;0;2;0;2 Juta;0;S1;0;S1;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16315;Mahasiswa 1722;2017-05-11;0;5360000.00;5360000.00;SPT;2017/2018;1;Ganjil;5;2017;56401;Teknik Komputer;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;3;0;2 Juta;0;SMP;0;S2;0;Tani;0;Guru;0;0;0;0.0000;0;0.0000
16316;Mahasiswa 1722;2017-05-11;1;1072000.00;1072000.00;SPT;2017/2018;3;Ganjil;5;2017;56401;Teknik Komputer;UMPCR;UMPCR I;L;Unknown;1;Unknown;0;3;0;2 Juta;0;SMP;0;S2;0;Tani;0;Guru;0;0;0;0.0000;0;0.0000
16317;Mahasiswa 1722;2017-05-11;0;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;56401;Teknik Komputer;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;3;0;2 Juta;0;SMP;0;S2;0;Tani;0;Guru;0;0;0;0.0000;0;0.0000
16512;Mahasiswa 1740;2017-05-11;0;5700000.00;5700000.00;SPT;2017/2018;1;Ganjil;5;2017;56401;Teknik Komputer;PSUD;Beasiswa;P;Aktif;0;Ya;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16308;Mahasiswa 1644;2017-05-12;1;912000.00;912000.00;SPT;2017/2018;3;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMU;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;3;0;0.0000;0;0.0000
